1.0 -0.3795167784087502 -0.9607751180488793 -0.9913965374200943 -0.9948471401208333 -0.993751500537841 -0.9851882990541063 -1.0 -0.9962077685895607 -0.7944120648243186 -0.9943869883212151 -0.9933062167803155 -0.992615325186042 || 0.0032349165719070708
1.0 -0.3821374709742371 -0.9981566193239682 -0.998626096096046 -0.9984827111563516 -0.9975321685944777 -0.9956915040751915 -0.9994968606546801 -1.0 -0.21814175512224154 -0.9987671782876772 -0.9985872961486415 -0.9975331212855307 || 3.732226902106709E-5
1.0 -0.38213747267987175 -0.5157371524345016 -0.893424659498931 -0.9984968176459816 -0.9977427096122303 -0.995659706154859 -0.9995171880206963 -1.0 -0.820107990764213 -0.9980589981059823 -0.996550817826097 -0.995876792607459 || 0.02521470510134836
1.0 -0.3821374709742371 -0.39530050461157384 -0.823993909194351 -0.9984085444046893 -0.9978816593582799 -0.9950385972537447 -0.9999141529104928 -1.0 -0.9035745844486883 -0.9981577978472267 -0.9970220580681239 -0.9963328564324817 || 0.39014875068006
-0.6330557721998211 -0.829037498291312 -0.5669454032048241 -0.8573635335755189 -0.9164434292812585 -0.9164163324350237 -0.7855109954670022 -1.0 -0.9166477717654772 1.0 -0.9164727129064864 -0.9164454279521121 -0.916297728065861 || 0.1779627887136638
-0.6755421643094432 -0.8434624012504787 -0.5921486385754524 -0.8571630800813118 -0.9183504041877333 -0.9183511186009631 -0.7904371286511329 -1.0 -0.9185282912828062 1.0 -0.9183783321226695 -0.9183557954963022 -0.918228402648539 || 0.2159992814693951
1.0 -0.38205952189426706 0.08427400392178219 -0.8833510836999511 -0.9985218326461452 -0.9976499868651119 -0.9946152903336205 -1.0 -0.9998872050261179 -0.8252855658249263 -0.9981401434478196 -0.9972470990183642 -0.9965409997917729 || 0.2284683681136876
1.0 -0.3821374709742371 -0.8893327047053251 -0.9710305124607855 -0.9984531777337097 -0.9975873950582114 -0.9969952556108967 -0.9986635916465038 -1.0 -0.7290939075098648 -0.998765886231288 -0.9986420104792314 -0.9975318304631973 || 2.5798708471407936E-5
1.0 -0.3821374709742371 -0.8026709631552289 -0.9393440240818579 -0.9983919932487277 -0.9976508094819663 -0.9951228425388648 -0.9998603098232752 -1.0 -0.8972068566853397 -0.9977279157544681 -0.9916319900080972 -0.9909971806144894 || 0.13249321163832403
1.0 -0.3821374709742371 -0.8349672021913375 -0.9443531798501152 -0.9983559995441398 -0.9976407840129062 -0.995262796803524 -0.9997708605249809 -1.0 -0.8997847991848815 -0.9978829440103345 -0.9950792951789205 -0.99442790871418 || 0.22025096793928017
1.0 -0.3817339299063488 -0.572133022640784 -0.8868549874332573 -0.9978599997750727 -0.997171470636496 -0.9934081874929701 -1.0 -0.9994160623290188 -0.8916663343502323 -0.9976589296212417 -0.9967434091534765 -0.9960394797944444 || 0.15640172579874856
1.0 -0.3821374718270544 -0.8018815276856903 -0.9472912407692111 -0.9984433065206602 -0.9976349062038236 -0.9963969940106936 -0.9990459613575464 -1.0 -0.8818255867529947 -0.9980944833808133 -0.9967382622611235 -0.9960590305616126 || 0.043730689516606386
